Brand,Name,ScreenSize,CPU,RAM,HardDisk,DefaultPrice,SalePrice,Link,Website
Asus,Laptop Asus VivoBook S533EA i5 1135G7/8GB/512GB/Win11 (BN462W),15.6,Intel Core i5,8GB,SSD: 512GB,18490000,17490000,https://www.thegioididong.com/laptop/asus-vivobook-s533ea-i5-bn462w?src=osp,TheGioiDiDong
HP,Laptop HP 340s G7 i5 1035G1/8GB/512GB/Win10 (36A35PA),14,Intel Core i5,8GB,SSD: 512GB,18290000,17290000,https://www.thegioididong.com/laptop/hp-340s-g7-i5-36a35pa?src=osp,TheGioiDiDong
HP,Laptop HP 240 G8 i5 1135G7/8GB/256GB/Win10 (518V6PA),14,Intel Core i5,8GB,SSD: 256GB,17490000,17190000,https://www.thegioididong.com/laptop/hp-240-g8-i5-518v6pa?src=osp,TheGioiDiDong
Asus,Laptop Asus Vivobook 15 X1502ZA i5 1240P/8GB/512GB/Win11 (EJ120W),15.6,Intel Core i5,8GB,SSD: 512GB,17990000,17190000,https://www.thegioididong.com/laptop/asus-vivobook-15-x1502za-i5-ej120w?src=osp,TheGioiDiDong
HP,Laptop HP 14s fq1065AU R5 5500U/8GB/512GB/Win11 (4K0Z5PA),14,AMD Ryzen 5,8GB,SSD: 512GB,17890000,17090000,https://www.thegioididong.com/laptop/hp-14s-fq1065au-r5-4k0z5pa-win11?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook A415EA i5 1135G7/8GB/512GB/Win11 (AM1637W),14,Intel Core i5,8GB,SSD: 512GB,17490000,16990000,https://www.thegioididong.com/laptop/asus-vivobook-a415ea-i5-am1637w?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion X360 14 dy0171TU i3 1125G4/4GB/512GB/Touch/Win11 (4Y1D6PA),14,Intel Core i3,4GB,SSD: 512GB,17690000,16990000,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-dy0171tu-i3-4y1d6pa?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook X515EP i5 1135G7/8GB/512GB/2GB MX330/Win11 (BQ400W),15.6,Intel Core i5,8GB,SSD: 512GB,17490000,16990000,https://www.thegioididong.com/laptop/asus-vivobook-x515ep-i5-bq400w?src=osp,TheGioiDiDong
MSI,Laptop MSI Modern 15 A5M R5 5500U/8GB/512GB/Túi/Chu?t/Win11 (236VN),15.6,AMD Ryzen 5,8GB,SSD: 512GB,16990000,16990000,https://www.thegioididong.com/laptop/msi-modern-15-a5m-r5-236vn?src=osp,TheGioiDiDong
HP,Laptop HP 14s fq1066AU R5 5500U/8GB/256GB/Win11 (4K0Z6PA),14,AMD Ryzen 5,8GB,SSD: 256GB,16890000,16590000,https://www.thegioididong.com/laptop/hp-14s-fq1066au-r5-4k0z6pa?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo V15 G2 ITL i5 1135G7/8GB/512GB/Win11 (82KB00R5VN),15.6,Intel Core i5,8GB,SSD: 512GB,16890000,16890000,https://www.thegioididong.com/laptop/lenovo-v15-g2-itl-i5-82kb00r5vn?src=osp,TheGioiDiDong
Acer,Laptop Acer Aspire A514 54 511G i5 1135G7/8GB/1TB SSD/Win11 (NX.A28SV.009),14,Intel Core i5,8GB,SSD: 1TB,19990000,17990000,https://www.thegioididong.com/laptop/acer-aspire-a514-54-511g-i5-nxa28sv009?src=osp,TheGioiDiDong
MSI,Laptop MSI Modern 14 B5M R5 5500U/8GB/512GB/Túi/Chu?t/Win11 (203VN),14,AMD Ryzen 5,8GB,SSD: 512GB,15990000,15990000,https://www.thegioididong.com/laptop/msi-modern-14-b5m-r5-203vn?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo IdeaPad 3 14ITL6 i5 1135G7/8GB/512GB/Win11 (82H700WAVN),14,Intel Core i5,8GB,SSD: 512GB,17990000,15990000,https://www.thegioididong.com/laptop/lenovo-ideapad-3-14itl6-i5-82h700wavn?src=osp,TheGioiDiDong
Chuwi,Laptop CHUWI CoreBook X i5 8259U/16GB/512GB/Win10,14,Intel Core i5,16GB,SSD: 512GB,15490000,15490000,https://www.thegioididong.com/laptop/chuwi-corebook-x-i5-8259u?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook Flip TP470EA i3 1115G4/4GB/512GB/Touch/Pen/Win10 (EC027T),14,Intel Core i3,4GB,SSD: 512GB,15990000,15990000,https://www.thegioididong.com/laptop/asus-vivobook-flip-tp470ea-i3-ec027t?src=osp,TheGioiDiDong
Acer,Laptop Acer Aspire 3 A315 58 59LY i5 1135G7/8GB/512GB/Win11 (NX.ADDSV.00G),15.6,Intel Core i5,8GB,SSD: 512GB,16990000,15290000,https://www.thegioididong.com/laptop/acer-aspire-3-a315-58-59ly-i5-nxaddsv00g?src=osp,TheGioiDiDong
Acer,Laptop Acer Aspire 3 A315 57G 573F i5 1035G1/8GB/512GB/2GB MX330/Win11 (NX.HZRSV.00B),15.6,Intel Core i5,8GB,SSD: 512GB,16990000,15290000,https://www.thegioididong.com/laptop/acer-aspire-3-a315-57g-573f-i5-nxhzrsv00b?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion 15 eg0541TU i3 1125G4/4GB/512GB/Win11 (4P5G8PA),15.6,Intel Core i3,4GB,SSD: 512GB,15790000,15490000,https://www.thegioididong.com/laptop/hp-pavilion-15-eg0541tu-i3-4p5g8pa?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook X415EA i5 1135G7/8GB/512GB/Win11 (EB637W),14,Intel Core i5,8GB,SSD: 512GB,15790000,15790000,https://www.thegioididong.com/laptop/asus-vivobook-x415ea-i5-eb637w?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion 14 dv0514TU i3 1125G4/4GB/512GB/Win11 (46L83PA),14,Intel Core i3,4GB,SSD: 512GB,15490000,15190000,https://www.thegioididong.com/laptop/hp-pavilion-14-dv0514tu-i3-win11-46l83pa?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook A515EA i3 1115G4/8GB/512GB/Win11 (BN1624W),15.6,Intel Core i3,8GB,SSD: 512GB,15490000,15490000,https://www.thegioididong.com/laptop/asus-vivobook-a515ea-i3-bn1624w?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook A515EA i3 1115G4/8GB/512GB/Win11 (BQ3014W),15.6,Intel Core i3,8GB,SSD: 512GB,15490000,15490000,https://www.thegioididong.com/laptop/asus-vivobook-a515ea-i3-bq3014w?src=osp,TheGioiDiDong
Acer,Laptop Acer Aspire A514 54 5127 i5 1135G7/8GB/512GB/Win11 (NX.A28SV.007),14,Intel Core i5,8GB,SSD: 512GB,18490000,16640000,https://www.thegioididong.com/laptop/acer-aspire-a514-54-5127-i5-nxa28sv007?src=osp,TheGioiDiDong
HP,Laptop HP 245 G8 R5 5500U/8GB/256GB/Win11 (61C65PA),14,AMD Ryzen 5,8GB,SSD: 256GB,16790000,14690000,https://www.thegioididong.com/laptop/hp-245-g8-r5-61c65pa?src=osp,TheGioiDiDong
HP,Laptop HP Probook 450 G8 i3 1115G4/4GB/256GB/15.6/Win10 (2H0U4PA),15.6,Intel Core i3,4GB,SSD: 256GB,14890000,14390000,https://www.thegioididong.com/laptop/hp-probook-450-g8-i3-2h0u4pa?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion 15 eg0542TU i3 1125G4/4GB/256GB/Win11 (4P5G9PA),15.6,Intel Core i3,4GB,SSD: 256GB,14890000,14590000,https://www.thegioididong.com/laptop/hp-pavilion-15-eg0542tu-i3-4p5g9pa?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook A415EA i3 1115G4/8GB/512GB/Win11 (AM2428W),14,Intel Core i3,8GB,SSD: 512GB,14690000,14190000,https://www.thegioididong.com/laptop/asus-vivobook-a415ea-i3-am2428w?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion X360 14 dy0161TU i3 1125G4/4GB/512GB/Touch/Win11 (4Y1D2PA),14,Intel Core i3,4GB,SSD: 512GB,16790000,14710000,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-dy0161tu-i3-4y1d2pa?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion 14 dv0516TU i3 1125G4/4GB/256GB/Win11 (46L88PA),14,Intel Core i3,4GB,SSD: 256GB,14590000,14290000,https://www.thegioididong.com/laptop/hp-pavilion-14-dv0516tu-i3-win11-46l88pa?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion 14 dv0520TU i3 1125G4/4GB/256GB/Win11 (46L92PA),14,Intel Core i3,4GB,SSD: 256GB,14590000,14290000,https://www.thegioididong.com/laptop/hp-pavilion-14-dv0520tu-i3-win11-46l92pa?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook Flip 14 TP470EA i3 1115G4/4GB/512GB/Touch/Pen/Win11 (EC346W),14,Intel Core i3,4GB,SSD: 512GB,14990000,14490000,https://www.thegioididong.com/laptop/asus-vivobook-tp470ea-i3-ec346w?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook A415EA i3 1125G4/8GB/512GB/Win11 (EB1748W),14,Intel Core i3,8GB,SSD: 512GB,14490000,14490000,https://www.thegioididong.com/laptop/asus-vivobook-a415ea-i3-eb1748w?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion X360 14 dy0172TU i3 1125G4/4GB/256GB/Touch/Win11 (4Y1D7PA),14,Intel Core i3,4GB,SSD: 256GB,15890000,13900000,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-dy0172tu-i3-4y1d7pa?src=osp,TheGioiDiDong
HP,Laptop HP 340s G7 i3 1005G1/4GB/512GB/Win10 (224L1PA),14,Intel Core i3,4GB,SSD: 512GB,13890000,13590000,https://www.thegioididong.com/laptop/hp-340s-g7-i3-224l1pa?src=osp,TheGioiDiDong
MSI,Laptop MSI Modern 14 B11MOU i3 1115G4/8GB/256GB/Win11 (1027VN),14,Intel Core i3,8GB,SSD: 256GB,13790000,13490000,https://www.thegioididong.com/laptop/msi-modern-14-b11mou-i3-1027vn?src=osp,TheGioiDiDong
MSI,Laptop MSI Modern 14 B11MOU i3 1115G4/8GB/256GB/Win11 (1027VN),14,Intel Core i3,8GB,SSD: 256GB,13790000,13490000,https://www.thegioididong.com/laptop/msi-modern-14-b11mou-i3-1027vn?src=osp,TheGioiDiDong
HP,Laptop HP 240 G8 i3 1005G1/4GB/512GB/Win10 (519A8PA),14,Intel Core i3,4GB,SSD: 512GB,13790000,13490000,https://www.thegioididong.com/laptop/hp-240-g8-i3-519a8pa?src=osp,TheGioiDiDong
Dell,Laptop Dell Vostro 3400 i3 1115G4/8GB/256GB/Office H&S/Win11 (70270644),14,Intel Core i3,8GB,SSD: 256GB,12990000,12990000,https://www.thegioididong.com/laptop/dell-vostro-3400-i3-70270644?src=osp,TheGioiDiDong
Dell,Laptop Dell Vostro 3510 i3 1115G4/8GB/256GB/Office H&S/Win11 (V5I3305W),15.6,Intel Core i3,8GB,SSD: 256GB,12990000,12990000,https://www.thegioididong.com/laptop/dell-vostro-3510-i3-v5i3305w?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo IdeaPad 3 14ITL6 I3 1115G4/8GB/512GB/Win11 (82H700VAVN),14,Intel Core i3,8GB,SSD: 512GB,14990000,12990000,https://www.thegioididong.com/laptop/lenovo-ideapad-3-14itl6-i3-82h700vavn?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook X515EA i3 1115G4/8GB/256GB/Win11 (BR2046W),15.6,Intel Core i3,8GB,SSD: 256GB,12990000,12990000,https://www.thegioididong.com/laptop/asus-vivobook-x515ea-i3-br2046w?src=osp,TheGioiDiDong
Chuwi,Laptop CHUWI LarkBook X N5100/8GB/256GB/Win10,14,Intel Celeron,8GB,SSD: 256GB,12790000,12790000,https://www.thegioididong.com/laptop/chuwi-larkbook-x-n5100?src=osp,TheGioiDiDong
Itel,Laptop itel SPIRIT 1 i5 8259U/8GB/256GB/Win11 (71006300036),15.6,Intel Core i5,8GB,SSD: 256GB,14690000,14690000,https://www.thegioididong.com/laptop/itel-spirit-1-i5-71006300036?src=osp,TheGioiDiDong
HP,Laptop HP 15s du1108TU i3 10110U/4GB/256GB/Win11 (2Z6L7PA),15.6,Intel Core i3,4GB,SSD: 256GB,12690000,12690000,https://www.thegioididong.com/laptop/hp-15s-du1108tu-i3-10110u-2z6l7pa?src=osp,TheGioiDiDong
Dell,Laptop Dell Inspiron 15 3511 i3 1115G4/4GB/256GB/Office H&S/Win11 (P112F001CBL),15.6,Intel Core i3,4GB,SSD: 256GB,12690000,12690000,https://www.thegioididong.com/laptop/dell-inspiron-15-3511-i3-p112f001cbl?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook X515EA i3 1115G4/8GB/256GB/Win11 (BQ1415W),15.6,Intel Core i3,8GB,SSD: 256GB,13290000,12790000,https://www.thegioididong.com/laptop/asus-vivobook-x515ea-i3-bq1415w?src=osp,TheGioiDiDong
HP,Laptop HP 240 G8 i3 1005G1/4GB/512GB/Win10 (519A5PA),14,Intel Core i3,4GB,SSD: 512GB,12990000,12690000,https://www.thegioididong.com/laptop/hp-240-g8-i3-519a5pa?src=osp,TheGioiDiDong
HP,Laptop HP 240 G8 i3 1005G1/4GB/256GB/Win10 (519A7PA),14,Intel Core i3,4GB,SSD: 256GB,12690000,12390000,https://www.thegioididong.com/laptop/hp-240-g8-i3-519a7pa?src=osp,TheGioiDiDong
HP,Laptop HP 14s cf2527TU i3 10110U/4GB/256GB/Win11 (4K4A1PA),14,Intel Core i3,4GB,SSD: 256GB,12490000,12190000,https://www.thegioididong.com/laptop/hp-14s-cf2527tu-i3-4k4a1pa?src=osp,TheGioiDiDong
Acer,Laptop Acer Aspire A315 57G 32QP i3 1005G1/4GB/256GB/2GB MX330/Win11 (NX.HZRSV.00A),15.6,Intel Core i3,4GB,SSD: 256GB,13490000,12140000,https://www.thegioididong.com/laptop/acer-aprise-a315-57g-32qp-i3-nxhzrsv00a?src=osp,TheGioiDiDong
HP,Laptop HP 14s fq1080AU R3 5300U/4GB/256GB/Win10 (4K0Z7PA),14,AMD Ryzen 3,4GB,SSD: 256GB,12490000,12190000,https://www.thegioididong.com/laptop/hp-14s-fq1080au-r3-4k0z7pa?src=osp,TheGioiDiDong
HP,Laptop HP 14s fq1080AU R3 5300U/4GB/256GB/Win11 (4K0Z7PA),14,AMD Ryzen 3,4GB,SSD: 256GB,12490000,12190000,https://www.thegioididong.com/laptop/hp-14s-fq1080au-r3-4k0z7pa-win11?src=osp,TheGioiDiDong
HP,Laptop HP 340s G7 i3 1005G1/4GB/256GB/Win10 (240Q4PA),14,Intel Core i3,4GB,SSD: 256GB,12990000,11990000,https://www.thegioididong.com/laptop/hp-340s-g7-i3-240q4pa?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook X415EA i3 1115G4/4GB/512GB/Win11 (EK1386W),14,Intel Core i3,4GB,SSD: 512GB,12490000,12490000,https://www.thegioididong.com/laptop/asus-vivobook-x415ea-i3-ek1386w?src=osp,TheGioiDiDong
Asus,Laptop Asus ExpertBook P2451F i3 10110U/4GB/256GB/Win10 (BV3136T),14,Intel Core i3,4GB,SSD: 256GB,12490000,11990000,https://www.thegioididong.com/laptop/asus-expertbook-p2451f-i3-bv3136t?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook X415EA i3 1115G4/4GB/512GB/Win11 (EB638W),14,Intel Core i3,4GB,SSD: 512GB,12490000,12490000,https://www.thegioididong.com/laptop/asus-vivobook-x415ea-i3-eb638w?src=osp,TheGioiDiDong
Dell,Laptop Dell Inspiron 15 3515 R3 3250U/8GB/256GB/Office H&S/Win11 (G6GR71),15.6,AMD Ryzen 3,8GB,SSD: 256GB,11990000,11990000,https://www.thegioididong.com/laptop/dell-inspiron-15-3515-r3-g6gr71?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook X415EA i3 1115G4/4GB/512GB/Win11 (EK1386W),14,Intel Core i3,4GB,SSD: 512GB,12490000,12490000,https://www.thegioididong.com/laptop/asus-vivobook-x415ea-i3-ek1386w?src=osp,TheGioiDiDong
HP,Laptop HP 240 G8 i3 1005G1/4GB/256GB/Win10 (519A4PA),14,Intel Core i3,4GB,SSD: 256GB,11890000,11890000,https://www.thegioididong.com/laptop/hp-240-g8-i3-519a4pa?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo Ideapad 3 15ITL6 i3 1115G4/8GB/256GB/Win11 (82H8005CVN),15.6,Intel Core i3,8GB,SSD: 256GB,14290000,11290000,https://www.thegioididong.com/laptop/lenovo-ideapad-3-15itl6-i3-82h8005cvn?src=osp,TheGioiDiDong
Acer,Laptop Acer Aspire A315 58 35AG i3 1115G4/4GB/256GB/Win11 (NX.ADDSV.00B),15.6,Intel Core i3,4GB,SSD: 256GB,12490000,11240000,https://www.thegioididong.com/laptop/acer-aspire-a315-58-35ag-i3-nxaddsv00b?src=osp,TheGioiDiDong
Itel,Laptop itel SPIRIT 1 i3 8109U/4GB/256GB/Win11 (71006300035),15.6,Intel Core i3,4GB,SSD: 256GB,12990000,12990000,https://www.thegioididong.com/laptop/itel-spirit-1-i3-71006300035?src=osp,TheGioiDiDong
Acer,Laptop Acer Aspire A315 56 32TP i3 1005G1/4GB/256GB/Win11 (NX.HS5SV.00K) ,15.6,Intel Core i3,4GB,SSD: 256GB,11990000,10790000,https://www.thegioididong.com/laptop/acer-aspire-a315-56-32tp-i3-nxhs5sv00k?src=osp,TheGioiDiDong
Acer,Laptop Acer Aspire A315 56 308N i3 1005G1/4GB/256GB/Win10 (NX.HS5SV.00C),15.6,Intel Core i3,4GB,SSD: 256GB,11990000,10790000,https://www.thegioididong.com/laptop/acer-aspire-a315-56-308n-i3-nxhs5sv00c?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo IdeaPad 3 15IML05 i3 10110U/4GB/256GB/Win11 (81WB01DYVN),15.6,Intel Core i3,4GB,SSD: 256GB,12490000,10490000,https://www.thegioididong.com/laptop/lenovo-ideapad-3-15iml05-i3-81wb01dyvn?src=osp,TheGioiDiDong
HP,Laptop HP 240 G8 N5030/4GB/256GB/Win10 (604K1PA),14,Intel Pentium,4GB,SSD: 256GB,10990000,10490000,https://www.thegioididong.com/laptop/hp-240-g8-n5030-4gb-256gb-win10-604k1pa?src=osp,TheGioiDiDong
Chuwi,Laptop CHUWI GemiBook J4125/8GB/256GB/Win10,13,Intel Celeron,8GB,SSD: 256GB,9990000,9990000,https://www.thegioididong.com/laptop/chuwi-gemibook-j4125?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo Ideapad 3 14IML05 i3 10110U/4GB/256GB/Win11 (81WA00Q0VN),14,Intel Core i3,4GB,SSD: 256GB,12490000,9490000,https://www.thegioididong.com/laptop/lenovo-ideapad-3-14iml05-i3-81wa00q0vn?src=osp,TheGioiDiDong
Acer,Laptop Acer Aspire 3 A314 35 P3G9 N6000/4GB/256GB/Win11 (NX.A7SSV.007),14,Intel Pentium,4GB,SSD: 256GB,9490000,9490000,https://www.thegioididong.com/laptop/acer-aspire-3-a314-35-p3g9-n6000-nxa7ssv007?src=osp,TheGioiDiDong
Acer,Laptop Acer Aspire 3 A314 35 P6NC N6000/4GB/512GB/Win11 (NX.A7SSV.006),14,Intel Pentium,4GB,SSD: 512GB,10290000,9260000,https://www.thegioididong.com/laptop/acer-aspire-3-a314-35-p6nc-nxa7ssv006?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook X515MA N4020/4GB/256GB/Win11 (BR480W),15.6,Intel Celeron,4GB,SSD: 256GB,8690000,8690000,https://www.thegioididong.com/laptop/asus-vivobook-x515ma-n4020-br480w?src=osp,TheGioiDiDong
Chuwi,Laptop CHUWI HeroBook Pro N4020/8GB/256GB/Win10,14.1,Intel Celeron,8GB,SSD: 256GB,8590000,8590000,https://www.thegioididong.com/laptop/chuwi-herobook-pro-n4020?src=osp,TheGioiDiDong
Asus,Laptop Asus BR1100FKA N6000/4GB/128GB/Touch/Win10 (BP0660T),11.6,Intel Pentium,4GB,eMMC: 128GB,10490000,8490000,https://www.thegioididong.com/laptop/asus-br1100fka-n6000-bp0660t?src=osp,TheGioiDiDong
Asus,Laptop Asus Vivobook X415MA N4020/4GB/256GB/Win11 (BV702W),14,Intel Celeron,4GB,SSD: 256GB,8490000,8490000,https://www.thegioididong.com/laptop/asus-vivobook-x415ma-n4020-bv702w?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo Ideapad 1 11IGL05 N5030/4GB/256GB/Win11 (81VT006FVN),11.6,Intel Pentium,4GB,SSD: 256GB,8990000,7990000,https://www.thegioididong.com/laptop/lenovo-ideapad-1-11igl05-n5030-81vt006fvn?src=osp,TheGioiDiDong
